file_name,content,grade
20152t4p2868n3r.docx,"O reconhecimento mundial de uma cidade é causa do patrimônio, se uma cidade perde sua memoria, sua identidade ela poderia ser até esquecida, pois de jeito nenhum se reconheceria a proveniência da historia, cultura, costumes etc.
O mundo já conhece a preservação do patrimônio nas cidades da Europa e é esse charme que cria a identidade da cidade e da cultura.
Agora aqui na capital paraense nós estamos perdendo tudo isso, temos quatro casarões do
Século XX que são alvo de criminais e segundo a arquiteta e urbanista Cláudia Nascimento
poderia ser uma tentativa de destrução do patrimônio, pois se os casarões perdem o valor
do detalhamento arquitetonico não seriam mais importantes para a cidade.
Portanto se a prefeitura não tomar medidas imediatas nós poderiamos perder a nossa identidade e com isso, o turismo, a historia, o acervo de arquitetura da cidade. Querendo dizer que a cidade perdeu seu origem e precisa voltar a construí-lo.
Embora se tenham interditado e alguns casarões a cidade precisa de uma restauração inteira predios garantindo a preservação da memoria e o acervo arquitetonico, é desse
modo que a cidade pode-se tornar alvo de turistas e arquitetos interesados na materia, melhorando diretamente a economia local.


",3
20152t4p2870n3r.docx,"São Paulo, 20 de outubro de 2015

Á
Prefeitura Municipal.
Ref. Casarões históricos da cidade

Prezado Senhor, tendo em vista o patrimônio da capital paraense, por mostrar a suas variedades de azulejos que apresentam e a importância de preservar o local em boas condições para turistas e moradores de Belém.
Os moradores de Belém nos sentimos na obrigação de informarle e ao mesmo tempo preocupados, tem gente invadindo o local para roubar os azulejos, destruindo o local e tambem querendo fazer moradia no estabelecimento, como atos de vandalismo. Tendo informações que estão comercializando os azulejos por ter um alto valor econômico.

Estamos aguardando soluções para ocaso, se forem possivel de imediato parque os furtus vão continuar se não tomar uma medida para solucionarlos.

Atenciosamente
Moradores


",3
20152t4p2872n3r.docx,"
Os azulejos são uma importante parte da ciudade e da historia de nosso pais, são obras de arte unicas por isso o roubo de elas são algo de muita importancia para nós, o roubo de azulejos se torno um negocio e muitas já foram roubadas, e nem mesmo assim tem a proteção necessaria para impedi-lo se não fazemos nada agora vamos terminar sem historia.
Os azulejos não só têm um valor monetario, também é muito importante pelos turistas que querem ver algo tão unico é valioso, sendo que nos não damos o valor que realmente tem e deixamos sem importar muito; mas agora já são muito menos que antes e se não fazemos alguma coisa agora depois vai ser tarde de mais.
Com os azulejos encontrados podem criar um museo, para não ter o risco de que as pessoas tornem a roubar e perceberam nossa historia e que as pessoas compriendam o valor que tem por isso vão estar num museo e também os turistas vão poder ver.
Os outros que ainda ficam nas fachadas podemos criar um lugar turistico e incentivar as pessoas da região a ir e conhecer a importancia que têm e também començar a ter segurança na zona, empregando alguns policias para que os poucos que ainda ficam não sejam roubados.
É nossa historia, nossa ciudade e não vamos perder, por as pessoas que estão a roubar, as medidas tem que ser tomadas agora, nós e o governo somos responsaveis se não fazemos agora depois vai ser tarde de mais.
",3
20152t4p2881n3r.docx,"Prezados;
Nós enquanto moradores de Belém, estamos inconformados com a situação dos casarões historicos da cidade; isso nos leva até a prefeitura municipal para colocarmos as nossas doleância devido ao que estamos vivenciando na cidade.
Os azulejos eram considerados como um patrimônio e ainda são, pois eles contribuem muito na beleza do nosso capital paraense. Apesar de boa parte deles foi importada no decorrer dos seculos XIX para o XX marcando a auge da borracha, o resto que sobra vale muito para nós.
A proteção do palacete parece encaminhada, mas a situação na cidade causa preocupação, já que outros três casarões tiveram azulejos do seculo XIX furtados. A nossa beleza está sendo destruida, já que muitas pessoas tentavam desqualificar a propriedade para que possa fazer o que quiser com o patrimônio.
Para impedir isso, pedimos uma intervenção rápida no possível para que os membros, digamos, os moradores da Cidade de Belém possa ter o bom controle dos azulejos junto com a prefeitura municipal.

Atenciosamente!!
Os moradores do Belem
",3
20152t4p2883n3r.docx,"Prezado Prefeito,
Eu solicito sua atenção no problema dos casarões históricos de nossa cidade de Belem, que são alvo de roubos e depredações.
Cada vez vemos azulejos roubados e são um grande patrimônio de nossa cidade. Precisamos tomar medidas imediatas para solucionar esse problema.
Eu acho que azulejos roubados não chamam muito atenção da população local porque não conhecem o valor e a importancia historical desse monumentos.
As pessoas que roubam azulejos sabem o que fazem: eles sabem que quando eles as roubarem, vão ganhar mais dinheiro porque o valor dos azulejos crescem mais quando tem menos disponiveis.
Eu chamo atenção do senhor na presencia de um mercado de azulejos na cidade. 
O senhor precisa encontrar soluções para que o patrimônio prestigioso da cidade de Belem, eu sou orgulhoso de ter tantas coisas bonitas na minha cidade, especialmente quando são arquitectura famosa e que têm uma riquesa histórica.
Espero que o senhor preta atenção a minha carta, e eu fico a disposição do senhor para toda ajuda que eu poderia trazer.

Muito obrigado,
Atenciosamente,
Bibiana Cambará.",3
20152t4p2886n3r.docx,"data: 20 de outubro de 2015
de: morador de Belém
para: prefeitura municipal

Prezado senhor prefeito, sindo inconformado com a situação dos casarões históricos da cidade, venho por desta carta informar a prefeitura para que as medidas imediatas sejam tomadas para solucionar o problema.
De fato, os azulejos que coloriam as fachadas e o interior de residências são alvo de roubos e depredações em Belém. Da década de 1970 para cá, mais de 50% dos azulejos se perderam. Este ano, a situação parece ter se agravado. Desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo. O assunto vem se  espalhando pela capital paraense.
o problema é que mesmo quando os azulejos são encontrados, ainda o laboratório tem dificuldade de montar os fragmentos e de saber a que pertencem. Essa situação de roubos é como uma tentativa de disqualificar a propriedade. 
	Então senhor prefeito, é necessári que as medidas sejam tomadas para solucionar o problema. 
	Conto sobre a sua visão de ter uma cidade sem rouba.

Bibiana Cambará
Morador de Belém.",3
20152t4p2887n3r.docx,"CARTA ABERTA

À Prefeitura Municipal


Quero com muita modéstia chamar atenção e levar à reflexão aos digníssimos leitores sobre um assunto que há muito tempo se inquieta “Azulejos valiosos são sistematicamente roubados”.
A capital paraense já foi considerada uma das cidades, brasileiras com maior variedade de azulejos, onde boa parte deles foi importada da Europa entre o século XIX a XX. A partir da década de 1970 para cá mais de 50% dos azulejos se perderam. Este ano a situação parece ter agravado onde pelo menos 4 casarões foram alvo de vandalismo. Uns falam de roubo aleatório outros de furtos por encomenda.
Dignissísmos leitores, estamus em risco de perdermos a nossa identidade cultural, por isso, torna-se imperioso e urgente que preservemos o nosso património histórico, artístico e cultural, onde ouso propor o governo como solução deste problema alocação dos imóveis a sector privado de alto prestígio, onde reabilitará com fundos próprios e posterior disposição ao turismo nacional e estrangeiro, com fins lucrativos para manutenção sustentável dos mesmos.

Obrigado pela atenção.

",3
20152t4p2895n3r.docx,"Carta aberta dirigida à prefeitura municipal
assunto “Azulejos valiosos”

Nossa cidade é conhecida no Brasil e no mundo enteiro pela maior variedade de azulejos nas fachadas e o interior das residências, azulejos importados da Europa nos séculos XIX ao XX. este ano  nosso patrimonio vém sendo depredado encontra-se em périgo já que pessoas dedicadas ao vandalismo vém roubando os azulejos dos casarões.
Uma das construcões afetadas é o palacete Vitor Maria da Silva ainda bem que já foi interditado para sua conservação e restauração
também outros três casarões ja foram furtados seus azulejos.
ao parecer tudo indica que há um mercado ilegal de azulejos na cidade.
faço um chamado à prefeitura municipal para tomar as providencias necessarias para conservar nosso patrimonio histórico e cultural da nossa cidade.",3
20152t4p2901n3r.docx,"



Prezados senhores da Prefeitura Municipal.
Sou moradara de Bélem e estou muito inconformada com o que acontece nossos casarões históricos da cidade. Eu lei a materia no jounal e conheço a situação, o vandalismo è moeda dos chotos. As casarões são alvo de roubos e depredações todo tempo em Bélem è uma história conhecida. È importante que as pessoas sejon ciente do problema por que è um problema da sociedade. O patrimonio cultural é de todos os cidadanos. Nos tenemos que parar com o vandalismo, Já é tempo de cuidar de nossas cidades. Hoje os Azulejos são valiosos. È precisso terminar com os roubos e protejer os palacetes. Os casarões tem azulejos do seculo XIX furtados, è importante para nossa historia.
Atensioçamente.",3
20152t4p2903n3r.docx,"Belem, 20/10/2015.

Senhores, Prefeitura Municipal de Belém
Referencia: Inconformidade com a situação dos casarões históricos da Belem.

Como é de conhecimento comum a ciudade de Belém tem uma das maiores variedades de azulejos do Brasil, con bonitas cores e o nas fachadas e o interior das residencias. Porém este patrimonio historico esta sendo roubado por bandas criminosas

Os ciudadanos e a prefeitura de Belém não podem permitir que criminosos se levem os azulejos e termioem com os casarões historicos da ciudade.

Já neste anо pelo menos quatro casarões foram alvo de vandalismo. Eu acredito que a prefeitura e a polícia precisam tomar medidas inmediatas.

Atenciosamente.
Bibiana Arminda Terra Amaral
email: ajutinico@gentedebelem.com
",3
20152t4p2913n3r.docx,"Data: 20/10/15
Para: Prefeitura Municipal
De: Bibiana Cambará um morador inconformado.
Titulo:

Prezados senhores da Prefeitura Municipal,

Bom dia por meio da seguente carta quero comunicar que como morador de Belém estou inconformado com a que esta acontecendo em nossa cidade. Há mais de 40 anos que existem pessoas que faizem roubos de azulejos e isso não teria por que acontecer. Se vocês deixassem que esto siga acontecendo já não vamos ser uma das cidades com maior variedade de azulejos. Para evitar o que esta acontecendo é preciso fazer uma mudança na proteção dos azulejos. Além disso é uma necessidade procurar aquelas pessoas que fazem os roubos.

Têm que ver que uma das construções mais velhas e bonitas como Palacete Vitor Maria da Silva já foi depredada e que não pode voltar a acontecer algo assim. Se vocês não fazem nada agora quando eu for mais velho já não tería construções bonitas para visitar. Tomara que esso não aconteça.

Mesmo assim algo tem que ser feito agora, por favor!

Aguardo sua resposta, quaisquer esclarecimento que vocês precisem posso ajudar. Atenciosamente,
Bibiana Cambará um morador inconformado.",3
20152t4p2927n3r.docx,"Belem 20/10/15
Senhores: Prefeitura municipal de Belem Como já é bem conhecido por um grupo importante da população, nossa cidade foi considerada como uma das cidades brasileiras com a maior variedade de azulejos os quais coloriam as fachadas e os interiores dos casarões construídos na virada do século XIX para o XX com um grande valor para o patrimônio histórico, artístico e cultural da cidade, mais nos ultimos dias vem sendo alvo de vandalismo com afitação do palacete Vitor Maria da Silva o que tem uns dos interiores mais lindos da cidade, alem deste também foram atingidos três casarões mais de muita importancia para a cidade. Cabe lembrar que desde 1970 sa frusta a cidade tem perdido o 50% do azulejos pelo que isso de muita importancia os senhores tomarem as medidas certas para evitar o total destruição de nosso patrimonio historico, artistico e cultural.
Firmmi: Bibiana Cambará.",3
20152t4p2928n3r.docx,"Para. Prefeitura municipal de Belen.

Depois de ter lido a matéria ""azulejos valiosos"" publicada no jornal “Em Dia” fiquei muito inconformada com o que está acontecendo com os quatro casarões que estão sendo alvo de roubos e depredações na nossa cidade.
Da década de 1970 para cá, mais de 50% dos azulejos se perderam e o assunto vem se espalhando pela nossa capital há quem suspeite de encomenda de roubo.
A pesar das diversas tentativas para conservar os casarões dos diferentes organismos de restauração e da proposta de tombamento de um dos casarões, o Palacete Vitor Maria da Silva, a situação continua causando preocupação devido a que, segundo a superintendente do Iphan no Pará tudo indica que há um mercado de azulejos na cidade.
Por tudo o acontecido é que peço ao Prefeito, tomar conta do nosso patrimônio Histórico porque além de estarmos perdendo o material, estamos perdendo a capacidade atrair turistas.

Bibiana Cambará
Cidadã de Belém",3
20152t4p2935n3r.docx,"Senhores(as) Prefeitura Municipal de Belém,.

Como cidadão e orgulhoso morador da cidade de Belém, históricamente reconhecida pela riqueza e variedade dos azulejos que a enfeitam, levanto a questão da depredação deste patrimônio cultural dos paraenses. Arquitetos, urbanistas e funcionários do Dphac, concordam sobre a gravidade deste assunto, apontando  que desde a década de 1970 tem se perdido mais da metade deste acervo. Os expertos alertam sobre o interesse pela desqualificação dos prédios patrimoniais para ultrapassar as normativas que regram
a especulação fundiária com contruções desta natureza, que de maneira paralela alimenta o mercado clandestino de azulejos, num círculo sem fim.
Faço o chamado de atenção à Prefeitura, para que tome as devidas previdências e desenvolva medidas punitivas para o furto de casarões e palacetes, mas também para que implemente programas de educação visando à valorização e cuidado dos bens de importância histórica, artística e patrimonial, por parte da cidadania em geral.

Atenciosamente,
[Assinatura]",3
20152t4p2939n3r.docx,"

Prezados Senhores da Prefeitura Municipal,

Eu escrivo esta carta aberta já que estou muito preocupado pela situação dos azulejos na cidade onde moro: Belém.

Belém tem uma gran variedade de azulejos, que forom importados do Europa nos séculos XIX e XX. Enquanto, 50% dos azulejos foram perdidos na decada de 1970 ate hoje.

Alem disso, desde princípio deste ano, quatro casarões foram roubados. Por exemplo, o conhecido “Palacete Vitor Maria da Silva"", foi depredado. Outros treis Palacetes foram vitimas do vandalismo nos ultimos tempos. Tambem, a situação da cidade é muito preocupante. Eu acho que há  um mercado ilegal de azulejos roubados em Belem.
É importante os funcionários da Prefeitura Municipal tomarem medidas pela preservação Patrimonio histórico e Cultural de nossa cidade. Ainda nos temos tempo.

Bibiana Cambará
Morador do Bélem.

",3
20152t4p2952n3r.docx,"Belém, 17 de agosto de 2015
À prefeitura municipal ou quem possa interesar

Sou Bibiana Cambará, moradora de Belém faz 60 dos meus 65 anos. Nossa cidade é uma das cidades do país mais admirada pela variedade dos azulejos, trazidos da Europa há quase dois séculos.
Esses azulejos coloriam diversas fachadas das residências
Hoje, o vandalismo está acabando com essa riqueta de Belém. O palacete do Dom Vitor Maria da Silva, foi alvo dos vândalos; sous aturtos estão em mais de 1000 fragmentos no Laboratório de Conservação e Restauração da UFPA. Com as ações do DHPAC, na cabeça da sua diretora a proteção do palacete já tem uma nova luz. Porém a situação é preocupante demais; outros 3 casarões tiveram sua beleza furtada

Endereço assim esse pedido de auxílio para a prefeitura municipal para que tomem medidas urgentes que protejam o patrimônio. É um problema gigante que atinge as autoridades

É dever de todas autoridade e comunidade.",3
20152t4p2956n3r.docx,"

Belém 20 de outubro, 2018
À Prefeitura municipal:

Venho por medio de esta carta para solicitar-lhe levem en consideração a situação que estamos sofrendo em Belém. Há muito tempo e que tem aumentado esses últimos anos.
Os moradores de Belém temos observado cada vez mais frequentes atos de vandalismo que atingem o patrimônio Histórico de nossa cidade. Estão roubando azulejos da construção o Palacete Vitor Maria da Silva. E tudo indica que há um mercado de azulejos na cidade e que é um negócio organizado de vandalismo.
A nossa Capital paraense já foi considerada uma das cidades brasileiras con maior variedade de Azulejos que coloriam as fachadas e o interior de residências, coisa que valoriza muito os prédios de nossa cidade, portanto não ficaria extranho que existe esse tipo de vandalismo.
Gostaria que à Prefeitura Municipal tomassen medidas imediatas para solucionar esses problemas que estamos tendo, e protejam tanto o Patrimônio Histórico da nossa cidade, quanto a sua população.

Respetuosamente,
Bibiana Cambará, moradora de Belém",3
20152t4p2963n3r.docx,"Furto do patrimônio do Pará e do Brasil.                                                20 de outubro, 2015
Prezada prefeitura municipal paraense,
É uma tristíssima realidade ver como o patrimônio do Pará está sumindo aos poucos, o furto dos azulejos dos casarões destroi nossa história e a arquitetura antiga da nossa cidade.
Como moradora de Belém vejo un enorme problema que vá mais longe do que simples furtos dos tesouros paraenses. Com os roubos do Palacete Vitor Maria Silva o povo comprobou que é alguém que conhece muito da arquitetura e do que elas têm dentro. Foi muito mais que estranho esse furto porque por fora o casarão é simples demais, mas só por dentro era um dos interiores mais bonitos da nossa cidade.
Segundo todo o falado, e levando a conto a importância de conservar e protejer nossos maioros tesouros. e lindezas coridas da cidade do Pará, considero que é prioritario dar segurança física, por meio de policiais, ou virtual, por meio de câmeras, aos prédios que ainda estão em bom estado. É importante preservar nossas raízes para lembrar de onde viemos e como se formou nossa bela cidade. Tomara que tomem em conta o pedido e que os outros moradores apoiem a causa.

Bibiana Cambará Terra
Moradora de Belém.

",3
20152t4p2967n3r.docx,"Belém, 20 de maio de 2015

De: Bibiana Cambará
Para: Prefeitura Municipal de Belém
Assunto: Azulejos de Belém
Prezados Senhores,
Venho por este meio a levar minha preocupação por manter a conservação de uma das cidades brasileiras com maior variedade de azulejos que é Belém varios deles datam do século XIX formando um Patrimonio Historico Nacional hoje em dia.
Nos últimos tempos são alvo de roubos e depredações, da década de 1970 para cá, no entanto, mais de 50% dos azulejos se perderam. Este ano a situação parece ter se agravado, desde fevereiro pelo menos quatro casarões foram alvo de vandalismo.
Todos estas construções depredadas são parte de nossa historia arquitetonica caracteristica de nossa Região.
É por isso que veio a necessidade urgente de se tomarem medidas inmediatas para soluciona-lo. Custodiar os casarões históricos da cidade e ajudar a chegar com responsaveis de roubo de nosso Patrimonio.
Cuidemos entre todos nosso maior bem Patrimonial que temos na cidade de Belém, nossos filhos e as futuras gerações estarão agradecidas.

Atenciosamente,
Bibiana Cambará.",3
20152t4p2974n3r.docx,"Senhores prefeitura municipal.

Nestes momentos eu quero dar a conhecer por meio de esta carta o nosso inconformismo com a situação dos casarões históricos da cidade. Nossa cidade têm estruturas muito valiosas, além da variedade de azulejos. Acho conveniente disser para vocês que boa parte destes azulejos foram importados da Europa e não concordo com os roubos feitos em alguns espaços, as depredações em nossa cidade. Mesmo assim que o Palacete Vitor Maria da foi alvo destes roubos ¡Que desgraça! Porém, é estranho também como são feitos  estos roubos, alguns foram encontrados em cacos. A Conservação e restauração é feita na UFPA, é muito arduo о trabalho onde tentam conhecer a que paneis pertencem. Como disse Maria Doroteia ""tudo indica que há um mercado de azulejos na cidade"" concordo plenamente com ela, além de tomar medidas imediatas para esclarecimento dos roubos.

Atenciosamente
Bibiana Arminda Cambará",3
20152t4p2978n3r.docx,"Prezada Prefeitura Municipal,

Venho por meio desta porque estou inconformado com a situação dos casarões históricos da cidade.
No auge da borracha, século XIX para o XX, a gente importou uma grande variedade de azulejos da Europa. Da década de 1970 para cá, no entanto, mais de 50% dos azulejos se perderam. Este ano a situação está-se agravando. Desde fevereiro, quatro casarões do século XIX  foram alvos de roubos e depredações. Isto causa muita preocupação na situação da cidade
Os casarões têm que ser protegidos, já que são patrimônio da cidade, e também a prefeitura tem que controlar o mercado de azulejos, porque pode ser um dos motivos dos roubos, já que os poucos exemplares de azulejos que ainda restam aumentam cada vez mais de valor.
É necessario que a prefeitura tome medidas de forma imediata.

Morador de Belém, Pará
",3
20152t4p2979n3r.docx,"Belém nossa cidade, já foi uma das mais belas é importantes cidades do país, muitos casarões construídos no tempo do auge da borracha foram construidos com materiais vindos até da Europa, como é o caso dos azulejos.
Estes casarões que sao parte da nossa cultura é historia, hoje em dia estão abandonados e se acabando aos pedaços, perdendo assim a cada dia mais nossa herança patrimonial.
Venho por meio desta carta solicitar ao nosso prefeito e as autoridades que por favor tomem conta no assunto, já que aos dias de hoje contamos com mais um problema como é o provavel roubo por encomenda destes azulejos, por isso acho que devem ser feitas obras de preservação destes predios e aproveitamento destes em espaços culturais pra nossa cidade, com muita tristeza vimos na matéria apresentada que 4 Casarões foram depredados e de continua esta situação não vai sobrar nenhum além das Fotos.
Devemos assim agir então o mais rápido e preservar assim parte importante de nossa historia.",3
20152t4p297n3r.docx,"Prefeitura Municipio Belem, PA
Caros cidadões, nossa histórica cidade de Belem, cheia de patrimônio cultural está sofrendo um grave problema com os roubos dos Azulejos Valiosos dos caserões e não podemos deixar isso acontecer mais!
Belém do Pará é uma das cidades com maior variedade de azulejos valiosos importados principalmente de Europa no final do século XIX. Estos azulejos ficam dentro de casarões que estão sofrendo sistemáticos roubos, depredações e vandalismos.
O departamento do Patrimônio Histórico e Cultural (DPHAC) tm conhecimento e inicio o demorado processo de tombamento do casarão. Mas a situação é crítica porque têm outros 3 casarões que estão sofrendo furtos e nosso patrimônio se perde.
Por isso, peço que para a cidadania pedir ao prefeito fechar e proteger inmediatamente os nossos casarões com azulejos valiosos e iniciar um processo pare convertir eles em museus.
Assím podemos salvar nosso patrimônio histórico e cultural, e potenciar nossa cidade turisticamente como a capital dos azulejos.


Bibiana Cambará
Morador do Belém do Pará",3
20152t4p2985n3r.docx,"Para: prefeitura municipal								       Belém
20 de Outubro
Estimado leitor, 									          2015

escrevo com o objetivo de chegar aos jornais locais e assim fazer que as pessoas conheçam a situação dos casarões históricos de Belém.
O problema principal é que os azulejos destas residencias estão sindo roubados e os exemplares que ainda restam aumentam seu valor com o tempo e são o próximo objetivo do vandalismo.
Por fora essos casarões são muito simples, mas no interior fica a beleza e as pessoas que entraram  sabem que o valor dos azulejos que vêm de Europa é muito alto. Se suspeita que há um mercado de azulejos na cidade e que se ninguém faz nada, em pouco tempo não haverá mais azulejos.
Meu pedido é para colocar segurança nos casarões e assim poder detener os roubos destes ou escutar outras ideias para solucionar este problema. Mas as medidas têm que tomar-se imediatamente.
Seria de muita ajuda que esto chegue aos jornais faça que os vizinhos dos casarões fiquem com um olho aberto e chamar à policia se há qualquer movemento fora do camin. Tomara que minha petição seja escutada.

Bibiana Cambará

[Assinatura]",3
20152t4p2986n3r.docx,"São Paulo, 20 de outubro de 2015
Senhores
Prefeitura Municipal
Belém, Pará, Brasil.-
Prezados Senhores da Prefeitura Municipal:
A capital paraense já foi considerada uma das cidades brasileiras com maior variedade de azulejos. Boa parte deles foram importados da Europa principalmente nos séculos XIX e XX, no auge da produção de borracha. Da década de 1970 até agora, mais de 50% dos azulejos se perderam por causa de roubos e vandalismo.
Uma das construções depredadas foi o Palacete Vitor Maria da Silva; os azulejos foram encontrados dias depois em cacos, e estão no Laboratório de Conservação e Restauração da UFPA; mais com muito problema porque estão em fragmentos.
A proteção do palacete parece encaminhada, mas a situação na cidade causa muita preocupação, já que outros três casarões tiveram azulejos do século XIX furtados.
Por tudo quanto exposto acima, é importante e necessário de tomar medidas imediatas para solucionar o problema; a seguridade da cidade e a conservação das fachadas com azulejos coloridos da capital paraense depende das ações imediatas do governo atual.
Atenciosamente,

Bibiana Cambará Terra
Moradora de Belém
",3
20152t4p2997n3r.docx,"Rio de Janeiro, 20 de outubro de 2015

Senhor
Bibiana Cambará
Prefeito Municipal
Pará

Assunto: Perda de casarões históricos da cidade.

Prezado prefeito, meu nome é Bibiana Cambará e sou moradora de Belém, preciso da ajuda do senhor para solucionar o problema de roubos de azulejos na cidade.
Como é o conhecimento do senhor, Pará tem muita variedade de azulejos que foram na maioria importados da Europa nos séculos XIX e XX, no entanto, a maioria deles foram roubados devido o que eles têm um grande valor comercial, situação que ter se agravado nos últimos meses.
Solicito respeitosamente ao senhor a proteção dos azulejos que ainda permanecem na capital paraense para que não se perca o patrimônio cultural e histórico.
Atenciosamente,
Bibiana Arminda Cambará Terra.",3
20152t4p3008n3r.docx,"Senhores da Prefeitura Municipal-”Eu estou inconformada com a situação dos casarões históricos da cidade, é momento fazer algo”

Por Bibiana Cambará Terra

Eu sou mulher de 20 anos, eu moro em Belém e eu sou uma apaixonada da arte.
Nossa capital paraense já foi considerada uma das cidades brasileiras com maior variedade de azulejos, que coloriam as fachadas e o interior de residências. Estes azulejos são muito importantes porque uma boa parte deles foi importada da Europa principalmente na virada do século XIX para o XX.

Da década de 1970 para cá, no entanto mais de 50% dos azulejos se perderam. E eu pessoalmente estou muito triste e inconformada com isto já que este ano, a situação parece ter se agravado. Pois desde fevereiro, pelo menos quatro casarões foram alvo de vandalismo. O assunto vem se espalhando por nossa capital paraense, e há quem suspeite de encomenda de roubos. É muito triste que uns azulejos do Palacete Vitor Maria da Silva foram encontrados em cacos, e estão no Laboratório de conservação e restauração do “UFPA”. Há cerca de um ano que o “Dphac” iniciou o processo de tombamento do casarão e a proteção do paraense parece encaminhada, mas eu estou realmente preocupada já que outros três casarões tiveram azulejos do século XIX furtados.

Então com esta carta pública e aberta, eu quero fazer um chamado de atenção à prefeitura municipal porque uma das caracteristicas mais importantes de nossa cidade se está perdendo pois são poucos os exemplares de azulejos do século XIX e XX que ainda ficam. Se vocês como máxima autoridade não fazem nada, nós vamos perder uma parte cultural muito importante, trazendo muitos problemas sociáveis, culturais, econômicos, turísticos, entre outros. Então é momento de fazer algo!
",3
20152t4p300n3r.docx,"Carta aberta
Para: Prefeitura Municipal

Eu sou moradora de Belém e sou contra do situação dos casarões históricos da cidade. Este ano a situação parece ter se agravado. Desde Fevereiro, pelo menos quatro casarões foram alvo de vandalismos e há quem suspeite de encomenda de roubos.
Dias depois foram encontrados os azulejos e foram levados ao laboratório de conservação.
Tudo indica que há um mercado de azulejos na cidade.
Eu acho que este tipo de exemplares devem ter alguma proteção.
É necessário que haja medidas imediatas e urgentes para solucionar estes casos.
Devemos proteger mais nosso patrimônio.


Esta carta será publicada no jornal local",3
20152t4p3010n3r.docx,"Nosso patrimônio está enfrentando o grande perigo

Hoje eu gostaria de abordar o assunto muito importante para todos moradores de Belém. Como todos sabem, nossa capital paraense já foi bem conhecida como uma cidade muito importante que possuem maior variedade de azulejos importados da Europa no século XIX para o XX. Mas partir de 1970, infelizmente já perdeu mais de 50% dos azulejos. E alêm disso, desde fevereiro, vandidos roubaram azulejos de 4 casarões. Esta situação á muito grave. Mesmo assim que o Departamento do Patrimônio Histórico, Artístico e cultural (Dphac) começou o processo de tombamento do casarão, procedimento não é fácil e demora muito.

Nós temos que começar a proteger nosso azulejos dos ladrões. Eu acho que primeiramente a gente deve tomar cuidado com existência de um mercado de azulejos na cidade.
Se não vai fazer nada agora, o nosso capital lindo vai continuar perdendo mais seus tesouros. Vamos tomar algumas medidas imediatas para manté-los.
Eu não gostaria de aguentar esta situação terrível mais como morador. Vamos lutar juntos para o futuro dos azulejos.


Morador Bibiana Cambará",3
20152t4p3012n3r.docx,"Belem, 20 de janeiro de 2015.
Atenção! Prefeitura Municipal!
Venho por meio desta para lhes falar que estou muito inconformado pelo trabalho de segurança feito com os casarões históricos da cidade.
Eu já vi muitas irresponsabilidades na cidade, mas como este eu nunca vi. As pessoas que devem atuar rapidamente diante este problema não estão agindo, enquanto isso os ladrões vendem os azulejos e os casarões vítimas de vandalismo perderam mais de 50% dos azulejos.
Tudo indica que há um mercado de azulejos na cidade que não esta sendo comprado pelas autoridades correspondentes da capital paraense.
Caso vocês tenham feito alguma coisa para parar estes acontecimentos, quero lhes falar que estão indo por o caminho errado.
Espero poder ter chamado a sua atenção, e acho muito necessario acrescenta mais segurança nos casarões históricos da nossa cidade.",3
20152t4p3013n3r.docx,"Para: Prefeitura Municipal
De: Morador da Cidade de Belém

Sou morador de Belém meu nome o reservo por proteção propria. Nossa capital paraense é considerada uma das cidades brasileiras com maior variedade de azulejos, que coloriam as fachadas e interior de residências, grande parte deles foi importado da Europa, principalmente na virada do século XIX para o XX. Em décadas dos 70 mais de 50% dos azulejos se perderam. Agora em fevereiro, pelo menos quatro casarões foram alvo de vandalismo na capital paraense. É necessário documentar detalhes arquitetônicos e históricos isso nos faz ver como uma cidade maravilhosa em época antiga. Temos que ter a proteção de nosso patrimônio. Sim os roubos siguem não vamos ter mais turismo nossa cidade porque a atenção vai redecando. A prefeitura tem que tomar medidas estritas para diminuir vandalismo nossa cidade, medidas imediatas para solucionar o problema de roubo.
Agradeço desde já.

20 outubro ano 2015",3
20152t4p3014n3r.docx,"Data: 20/10/2015
De: Bibiana Cambará
Para: Prefeitura municipal
Título: Os casarões antigos não têm proteção

Senhores da prefeitura municipal o motivo da minha carta é fazer uma queixa formal, eu estou muito inconformada com a situação dos casarões históricos da minha cidade.

Não pode ser que quatro casarões do seculo sejam alvo de roubos, Belém e considerada uma cidade cheia de variedade de azulejos do século de até século XIX , agora só têm o 50% de todo, é uma triste realidade.

O prefeitura municipal tem que fazer um melhor trabalho junto o Departamento do Patrimônio Histórico, Artístico e Cultural (Dphac) cuidar nossa historia que é nosso patrimônio para o futuro.

Todos  nossos patrimônios debem ter vigilancia as 24 horas, seja pessoal de segurança a camaras de seguridade, tem que ficar fechados na noite e ter horario de exposição para os turistas e moradores, temos que ensinar a nossa gente a manter seu valor historico pelo maior tempo posivel.

Espero que minha opinião seja escutada.


Atenciosamente
Bibiana Cambará",3
